0.605707192276257,0.120842143466173,0.0993908917448181,0.0669364998308988,0.0726471994662083,0.00259654545061149,0.170166217972247,0.360221623962996
0.0269050444433531,0.0985182996287707,0.116541391580641,0.113472364487728,0.188272681275708,0.0487439445042002,0.17572699805136,0.367635997401813
0.388988593905557,0.118516769161241,0.057773571337101,0.104757612968539,0.194490884788123,0.0344985281845389,0.072690191469871,0.230253588626495
0.0464074271855139,0.0197528086729757,0.177799622692193,0.192909171586563,0.0750197248467468,0.0181944805835941,0.0526696619425318,0.203559549256709
0.209938049859545,0.0679115261302412,0.126355842823414,0.0948994207633347,0.0190414579153921,0.0236157516878338,0.121316026905204,0.295088035873605
0.00502231031363901,0.179530229291275,0.133308774665955,0.0160558219361904,0.126668649458195,0.0459208484120655,0.185268680193854,0.380358240258472
0.813291688605949,0.0110628720041624,0.0315942752542228,0.0588919909635812,0.0739867624382107,0.0253244568406092,0.0958921553607016,0.261189540480935
0.967710276841676,0.0533699917170566,0.0570255809627498,0.0371691789709186,0.134903084093089,0.0304531922594917,0.198903963725986,0.398538618301315
0.413494294687225,0.136519664134686,0.189584239021046,0.119975615514872,0.0693522904552373,0.0184651238498309,0.0712373068334742,0.228316409111299
0.654207707764344,0.0645987640522334,0.112475535860407,0.0258930261075471,0.0302972444979876,0.033499299703781,0.0787424650125675,0.238323286683423
0.692145728300862,0.119649571663977,0.194979781818912,0.0725006855364103,0.102854790043609,0.0078150179568543,0.19086828317906,0.38782437757208
0.877723100971527,0.155109574451552,0.0663132894456002,0.103941194939104,0.0872063632735068,0.0106268802585782,0.129807597323805,0.306410129765073
0.344109479286406,0.168718119792301,0.00629453318899432,0.193832121440731,0.00858690364913172,0.00506042445614554,0.0664278130693476,0.22190375075913
0.707481036229356,0.0635331177872751,0.0326332262604074,0.0495778785495524,0.0744297761065629,0.018277911294829,0.103778589221385,0.271704785628513
0.250248355224626,0.186920233455026,0.0855843944407813,0.137967934706123,0.172777379035834,0.0286859854046612,0.0902804407983721,0.253707254397829
0.408450739468225,0.119121212352979,0.063285136731776,0.0778962896511246,0.038269936723105,0.0343610281346642,0.173630087042232,0.36484011605631
0.184888208845675,0.10620482072856,0.0637479701423912,0.0881692429520212,0.127119689954546,0.0331948461846135,0.138745539830881,0.318327386441175
0.820095168849426,0.0441079859256718,0.0172229264236221,0.0951535557514269,0.143769624422276,0.0479119437450574,0.115439619822157,0.287252826429543
0.448929029367959,0.0519538683427142,0.19416201338571,0.136618615321975,0.147645799129267,0.00328135058135352,0.168209154873731,0.357612206498308
0.782273619011377,0.1109341323982,0.105788844221121,0.0639306328303397,0.192229875571611,0.0223643485104491,0.171675016867112,0.362233355822816
0.382215939914322,0.0994739074172678,0.0398982668535157,0.0738914718346174,0.162145209986773,0.00270517312164352,0.161912167366519,0.349216223155359
0.979261303963573,0.0216739155006886,0.0475358692733307,0.0946814777453875,0.0719867699178171,0.0101817285013139,0.0980287354908226,0.264038313987764
0.373288158394025,0.0835685971188809,0.139623776089142,0.0969378793797525,0.138832323849486,0.0329182733512703,0.110533841065797,0.28071178808773
0.0800011362088449,0.132797969362798,0.135215675864856,0.19676334049361,0.15807654237134,0.00302091361797494,0.105149975626703,0.273533300835604
0.520299185908957,0.0479466788343279,0.19992155921648,0.158599023411026,0.146894244380179,0.0133162605194952,0.114332146146996,0.285776194862662
0.805261688862566,0.0416975783073801,0.132144645266444,0.0330528001651681,0.0577511635354417,0.0196145881463189,0.0539831025821196,0.205310803442826
0.690895231957961,0.133049175034663,0.0829427925666278,0.197218579454377,0.0801467964004345,0.0410293718470602,0.162163290141829,0.349551053522439
0.247347225524384,0.163736973529223,0.18736733325433,0.0402676814521245,0.148827105985849,0.0267138887883793,0.139981626000398,0.319975501333864
